plot_id,SE2025_B01_mean,SE2025_B02_mean,SE2025_B03_mean,SE2025_B04_mean,SE2025_B05_mean,SE2025_B06_mean,SE2025_B07_mean,SE2025_B08_mean,SE2025_B09_mean,SE2025_B10_mean,SE2025_B11_mean,SE2025_B12_mean,SE2025_B13_mean,SE2025_B14_mean,SE2025_B15_mean,SE2025_B16_mean,SE2025_B17_mean,SE2025_B18_mean,SE2025_B19_mean,SE2025_B20_mean,SE2025_B21_mean,SE2025_B22_mean,SE2025_B23_mean,SE2025_B24_mean,SE2025_B25_mean,SE2025_B26_mean,SE2025_B27_mean,SE2025_B28_mean,SE2025_B29_mean,SE2025_B30_mean,SE2025_B31_mean,SE2025_B32_mean,SE2025_B33_mean,SE2025_B34_mean,SE2025_B35_mean,SE2025_B36_mean,SE2025_B37_mean,SE2025_B38_mean,SE2025_B39_mean,SE2025_B40_mean,SE2025_B41_mean,SE2025_B42_mean,SE2025_B43_mean,SE2025_B44_mean,SE2025_B45_mean,SE2025_B46_mean,SE2025_B47_mean,SE2025_B48_mean,SE2025_B49_mean,SE2025_B50_mean,SE2025_B51_mean,SE2025_B52_mean,SE2025_B53_mean,SE2025_B54_mean,SE2025_B55_mean,SE2025_B56_mean,SE2025_B57_mean,SE2025_B58_mean,SE2025_B59_mean,SE2025_B60_mean,SE2025_B61_mean,SE2025_B62_mean,SE2025_B63_mean,SE2025_B64_mean,SE2025_mean_across_bands,SE2025_std_across_bands,SE2025_min_band_mean,SE2025_max_band_mean,dSE_B01_mean,dSE_B02_mean,dSE_B03_mean,dSE_B04_mean,dSE_B05_mean,dSE_B06_mean,dSE_B07_mean,dSE_B08_mean,dSE_B09_mean,dSE_B10_mean,dSE_B11_mean,dSE_B12_mean,dSE_B13_mean,dSE_B14_mean,dSE_B15_mean,dSE_B16_mean,dSE_B17_mean,dSE_B18_mean,dSE_B19_mean,dSE_B20_mean,dSE_B21_mean,dSE_B22_mean,dSE_B23_mean,dSE_B24_mean,dSE_B25_mean,dSE_B26_mean,dSE_B27_mean,dSE_B28_mean,dSE_B29_mean,dSE_B30_mean,dSE_B31_mean,dSE_B32_mean,dSE_B33_mean,dSE_B34_mean,dSE_B35_mean,dSE_B36_mean,dSE_B37_mean,dSE_B38_mean,dSE_B39_mean,dSE_B40_mean,dSE_B41_mean,dSE_B42_mean,dSE_B43_mean,dSE_B44_mean,dSE_B45_mean,dSE_B46_mean,dSE_B47_mean,dSE_B48_mean,dSE_B49_mean,dSE_B50_mean,dSE_B51_mean,dSE_B52_mean,dSE_B53_mean,dSE_B54_mean,dSE_B55_mean,dSE_B56_mean,dSE_B57_mean,dSE_B58_mean,dSE_B59_mean,dSE_B60_mean,dSE_B61_mean,dSE_B62_mean,dSE_B63_mean,dSE_B64_mean,dSE_mean_across_bands,dSE_std_across_bands,R_mean,R_std,R_max,R_p50,R_p90,G_mean,G_std,G_max,G_p50,G_p90,B_mean,B_std,B_max,B_p50,B_p90,NIR_mean,NIR_std,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_p90,GNDVI_mean,GNDVI_std,GNDVI_max,GNDVI_p50,GNDVI_p90,NDWI_mean,NDWI_std,NDWI_max,NDWI_p50,NDWI_p90,VARI_mean,VARI_std,VARI_max,VARI_p50,VARI_p90,ExG_mean,ExG_std,ExG_min,ExG_max,ExG_p50,ExG_p90,brightness_mean,brightness_std,brightness_max,brightness_p50,brightness_p90,NDVI_fraction_above_0_5,NDVI_fraction_above_0_6,brightness_p90_minus_p10,NDVI_texture_contrast,NDVI_texture_homogeneity,brightness_texture_homogeneity,CHM_mean,CHM_cv,CHM_sd,CHM_max,CHM_p90,Dead_F
Plot_113,0.7133236,0.2515923,0.6555041,0.6360262,0.5841799,0.493991,0.620738,0.2960905,0.5085865,0.4923921,0.8327225,0.3556766,0.439988,0.3849932,0.4687869,0.5123809,0.4905172,0.4342679,0.6638195,0.7043898,0.8943897,0.4203946,0.6932212,0.2113559,0.6104734,0.5400054,0.2961645,0.6656235,0.6559668,0.3003892,0.7624447,0.4192133,0.4906378,0.3890949,0.2739991,0.5443593,0.6909213,0.3812548,0.6986166,0.8058186,0.3440523,0.4208323,0.3085359,0.9142233,0.4177503,0.4292308,0.5206965,0.3029773,0.5049346,0.6791883,0.7371914,0.3900227,0.5285629,0.6165823,0.5294458,0.8672609,0.3963894,0.6419455,0.5147441,0.5260245,0.4517309,0.9731441,0.735402,0.3890504,0.5977547,0.5348774,0.570866,0.4287805,0.4047353,0.6205424,0.3606972,0.4383587,0.5628414,0.1718389,0.3036633,0.375401,0.3916213,0.4995942,0.5602911,0.1309186,0.3350725,0.2413551,0.6709757,0.5614246,0.6986873,0.2815277,0.6558832,0.7875246,0.2602366,0.3292977,0.6971835,0.4956342,0.5199745,0.4454053,0.5689332,0.6962594,0.6575454,0.5788869,0.6320907,0.2864289,0.593332,0.5868875,0.5783823,0.7613013,0.5004785,0.257266,0.646792,0.6135726,0.1213783,0.3510832,0.3883989,0.2382305,0.6652576,0.8594285,0.3397567,0.5260401,0.562461,0.809223,0.5039544,0.0411498,0.5877563,0.6946499,0.8156914,0.4808175,0.3944862,0.8384098,0.6220014,0.8552228,0.6548434,0.9279742,0.70271,0.2479242,0.5989576,0.4092323,50.4512338,33.5518119,198,39.046871,100.1131548,62.8021924,30.6145183,199,52.9897085,108.9758663,65.4870004,25.9397334,201,57.9785203,103.1426585,253.063919,22.0979949,0.6734877,0.1657694,0.1184211,0.9101287,0.8513911,0.6157534,0.1414761,0.8085106,0.6505386,0.7502736,-0.6157534,0.1414761,-0.123348,-0.6505386,-0.4010532,0.7823512,1.3846249,15.0000000,0.3902373,1.8572492,8.3656395,8.4469049,-12,45,7.9302057,20.9120052,107.9538093,23.3923939,214,101.2524109,141.5641967,0.830473,0.688727,53.7619494,0.1432017,0.8381999,0.7027195,10.3937199,0.9161565,5.5432167,19.5472045,16.8968144,0.2668822
Plot_114,0.5630656,0.3521858,0.9245935,0.5050998,0.587851,0.2812487,0.5893913,0.3572816,0.4476492,0.6404237,0.675619,0.1802771,0.392966,0.3619356,0.3511502,0.5570988,0.5176513,0.5770865,0.6333391,0.6962259,0.900563,0.6638935,0.4698904,0.2400223,0.6193177,0.5029638,0.2977539,0.8183581,0.7012817,0.1748149,0.7829099,0.1304549,0.3632379,0.5075327,0.3208569,0.5312967,0.8123335,0.3773011,0.6370913,0.8906475,0.471256,0.5836496,0.1953353,0.8702302,0.2757054,0.5314506,0.4806517,0.4062777,0.5677309,0.6744815,0.7126888,0.4673298,0.8205807,0.4706367,0.4152109,0.8867586,0.4220988,0.6609428,0.4425975,0.7156365,0.4906451,0.6454574,0.5537711,0.5120034,0.4754342,0.5918765,0.7087254,0.4477667,0.2215974,0.482089,0.3615217,0.4310084,0.5503905,0.1587139,0.2259703,0.3574233,0.3602564,0.6553209,0.4246777,0,0.4734633,0.3244697,0.7906245,0.6805288,0.793406,0.3921427,0.6507871,0.6299263,0.3469216,0.4228941,0.5280165,0.3899746,0.6596231,0.5718288,0.6911447,0.8967576,0.682077,0.534645,0.6202589,0.2152636,0.5001232,0.5469544,0.4664992,0.6907937,0.5801265,0.1048905,0.8516073,0.684003,0.3202174,0.2062026,0.4059438,0.226741,0.5915342,0.9619441,0.5810951,0.6969059,0.5469016,0.6866759,0.5998698,0.0359235,0.6416453,0.6889746,0.8244937,0.7035885,0.3990854,0.9341774,0.584071,0.8857463,0.8290406,0.9312692,0.8023656,0.2674735,0.6744507,0.4659591,59.7639199,46.8969482,239,38.8212045,130.5683566,71.5978011,44.7663201,221,54.0392581,140.092061,73.0416484,38.46072,225,59.0819371,127.4558107,253.2304057,21.3093484,0.6960767,0.2173469,0.0602911,0.9391011,0.8959108,0.5852531,0.1940936,0.8681319,0.6502827,0.8149466,-0.5852531,0.1940936,-0.0714286,-0.6502827,-0.2913137,0.6824222,2.6997066,21.0000000,0.3023508,1.8995944,15.3510011,13.6229494,-19,69,8.2662392,27.3356676,114.3980569,35.2373227,230,101.7367549,163.0051135,0.7255503,0.7192518,77.4544173,0.3934623,0.8262985,0.4493076,11.3259795,0.9700572,4.9577693,21.129691,17.2286464,0.5867677
Plot_115,0.7895863,0.2514842,0.7995145,0.782679,0.7154517,0.4372057,0.7839374,0.4465341,0.3965545,0.6554896,0.8986063,0.5831226,0.3377172,0.2986853,0.4832122,0.3967053,0.4666386,0.4876879,0.6551221,0.9003086,0.7594063,0.4487276,0.7177706,0.235739,0.7327128,0.4786322,0.2857135,0.7758552,0.6842434,0.2572005,0.5330085,0.5599684,0.5610394,0.4668745,0.4475131,0.5715358,0.7872358,0.1138498,0.6622732,0.8944498,0.3828092,0.5510551,0.2888467,0.8743841,0.3537132,0.4603939,0.640544,0.1787325,0.6306218,0.8144382,0.7601202,0.4223728,0.4176685,0.5332499,0.4706161,0.7049348,0.264926,0.5277468,0.5132967,0.3725157,0.3441671,0.7922107,0.8189126,0.3439835,0.5674074,0.6533529,0.3367656,0.2964805,0.4595633,0.6035309,0.3591233,0.4539002,0.6803334,0.0907027,0.41323,0.3231368,0.4704952,0.6097962,0.5548417,0.1702393,0.2604389,0.240194,0.7224889,0.6888459,0.7535229,0.4846236,0.6473333,0.4348307,0.1900422,0.5235306,0.6365849,0.538588,0.5412877,0.5754549,0.3784298,0.9598191,0.7359644,0.4031817,0.6631359,0.2879561,0.7708523,0.5910189,1,0.570889,0.5278977,0.3024047,0.5113318,0.5690688,0.1974873,0.4518575,0.4816517,0.3325833,0.4929443,0.6843514,0.3643205,0.4079572,0.7403349,0.8011341,0.5984407,0.1559269,0.5254464,0.8647609,0.8411263,0.5112444,0.405148,0.7387506,0.4975724,0.9079521,0.4890399,0.9411039,0.9998788,0.3846127,0.6945159,0.3545329,69.0564206,40.7865336,241,57.7819202,130.4735176,80.6971331,37.4142871,218,73.0478838,134.1122883,75.2881441,30.9167735,216,67.09994,119.3362435,253.1343177,21.9032679,0.650388,0.1857038,0.0625,0.874924,0.8611147,0.5336426,0.1581141,0.7894737,0.5546307,0.7894737,-0.5336426,0.1581141,-0.0782241,-0.5546307,-0.3079051,0.3510194,0.5282987,14.0000000,0.217422,0.7995052,23.1006737,13.6498083,-24,61,16.3247363,35.4094192,119.5313349,30.7747323,229,113.234463,158.7013079,0.6728742,0.6481596,66.9444021,0.1628124,0.7978249,0.5198574,12.1652427,3.0959942,4.9373726,23.0205285,17.7764327,0.6424537
Plot_116,0.6529901,0.3215388,0.8668111,0.6479042,0.6781444,0.3392481,0.7064758,0.4688083,0.3293128,0.6353396,0.5534806,0.3804844,0.3824174,0.428332,0.3874872,0.4395659,0.4031676,0.5648822,0.6876478,0.6859024,0.7599797,0.6095981,0.5822197,0.1354143,0.6297251,0.4659408,0.2649489,0.7913866,0.7045727,0.1621825,0.6323106,0.2966996,0.335224,0.5320426,0.2189417,0.6098109,0.8127724,0.3833522,0.5359674,0.7926136,0.4991736,0.671209,0.2163108,0.963891,0.2829676,0.5743826,0.618266,0.3312952,0.4215065,0.5255641,0.6791311,0.603849,0.6759043,0.43211,0.3494553,0.9631467,0.4387018,0.5937692,0.4541024,0.4499348,0.4385096,0.6854672,0.6223028,0.3900113,0.4883703,0.878021,0.6242222,0.5221505,0.4558507,0.5746081,0.4763559,0.4656833,0.6018471,0.0828137,0.3438945,0.4819014,0.317871,0.6038204,0.5666757,0.0316288,0.3718741,0.2049789,0.6228739,0.5357938,0.6867103,0.4902167,0.6876487,0.5795633,0.4629738,0.4734205,0.5836272,0.4775637,0.6437917,0.4881467,0.4095269,0.8460924,0.6249464,0.5319146,0.6236487,0.2473504,0.662656,0.8151043,0.7477538,0.586229,0.5771823,0.2510489,0.5259246,0.5724907,0,0.3739581,0.597128,0.528906,0.4100681,0.8203392,0.561311,0.6030115,0.6464167,0.7092208,0.5496339,0.2045141,0.594009,0.72337,0.8515062,0.5419135,0.4817478,0.7560248,0.5661259,0.8662491,0.5277765,0.9933632,0.6332119,0.2824859,0.7743371,0.3333012,61.2423772,35.0621511,203,51.0471884,115.1139209,72.2357923,32.2910649,197,63.9896389,122.9757029,69.9983992,26.4455195,197,62.9783749,109.1436245,253.3473711,20.4247888,0.6163961,0.1636264,0.1062907,0.8750165,0.8114387,0.5701201,0.1428706,0.7957746,0.5987996,0.7199153,-0.5701201,0.1428706,-0.1283186,-0.5987996,-0.3456004,0.3767797,0.7404613,14.0000000,0.2236776,0.8096309,11.9214912,10.1563765,-18,45,11.9297332,26.9114094,114.2087263,24.1084977,214,108.5027083,151.0646314,0.7693334,0.5879057,60.2620304,0.1600126,0.6701972,0.539081,13.1089829,0.7620534,3.9537463,20.1045353,17.8108385,0.2664324
Plot_117,0.6525664,0.2451194,0.8497808,0.6180454,0.397235,0.3544047,0.7272445,0.2399919,0.5263292,0.515037,0.9061391,0.7051091,0.4242496,0.00506,0.351213,0.5316212,0.6131056,0.2829081,0.3211779,0.995785,0.7719595,0.5349625,0.6564081,0.3454922,0.5349337,0.5373763,0.2582785,0.6983005,0.5681178,0.286523,0.2820663,0.1142888,0.6984372,0.0936973,0.3988452,0.5430901,0.9653756,0.1714935,0.4093445,0.6206776,0.387032,0.5462693,0.1915109,0.6909822,0.0379567,0.3798488,0.93113,0.1565327,0.6991842,0.8599924,0.7778591,0.5428886,0.0959295,0.4623906,0.4181444,0.3738607,0.7981028,0.1955589,0.558506,0.2724701,0.284291,0.5239773,0.73238,0.5258486,0.1908691,0.887281,0.2949369,0.2472446,0.7994868,0.4557963,0.2067997,0.3523027,0.6335557,0.3054592,0.3498365,0.6032435,0.5008547,0.6703419,0.2006324,0.6123343,0.088026,0.5882976,0.7079095,0.3985904,0.3221593,0.5057452,0.7461098,0.3621775,0.7253895,0.4382364,0.372063,0.1630829,0.4020407,0.585348,0.3230099,0.5932028,0.3864969,0.6494378,0.6279301,0.7025079,0.644791,0.5690041,0.4512619,0.6003904,0.8570337,0.6555964,0.5272776,0.6878352,0.3719155,0.517121,0.3414368,0.5022145,0.5239545,0.3399492,0.7522718,0.5944692,0.3529783,0.481016,0.5540195,0.5267919,0.4652813,0.6162054,0.5808976,0.8381654,0.7380371,0.8086168,1,0.6066201,0.9998788,0.9998788,0.6812842,0.5479049,0.822222,0.2497132,93.6063914,33.7431694,225,91.7904143,139.4940238,109.1958953,35.1246904,217,107.0460187,156.1079147,112.4575223,35.2573882,223,111.0960474,157.3620965,253.260051,21.1567226,0.5271219,0.1389002,0.0967742,0.8344593,0.7056076,0.4093763,0.1295342,0.7346939,0.404721,0.6757848,-0.4093763,0.1295342,-0.0805085,-0.404721,-0.2410804,0.2116126,0.152066,2.6666667,0.1765001,0.3566674,18.1431659,11.1111995,-20,51,11.312088,27.3934725,142.1177895,29.8161686,226,140.9861069,176.2129419,0.4260342,0.31961,65.9465676,0.5678011,0.3143525,0.1512865,10.1274137,0.9767216,4.4468601,20.3409728,14.8290377,0.6304132
Plot_118,0.7461735,0.1664764,0.6557602,0.5985265,0.5333327,0.4534864,0.6858303,0.3117949,0.6570547,0.5127686,0.8436321,0.6388412,0.5240466,0.0916459,0.4905055,0.4066247,0.4529605,0.5256318,0.6550025,0.6010953,0.7890803,0.6927956,0.6390107,0.3890798,0.7551278,0.4768464,0.040916,0.8929224,0.4634047,0.1127414,0.7522279,0.1980122,0.515984,0.37532,0.4083681,0.3881366,0.751299,0.1434804,0.6658369,0.7148898,0.3320682,0.43286,0.4188365,0.9565025,0,0.451209,0.6374335,0.2768451,0.520988,0.7839442,0.7393671,0.4017121,0.3497415,0.4277339,0.4569887,0.606982,0.6601749,0.544299,0.2791362,0.6152077,0.2583152,0.7049401,0.7040916,0.6555654,0.4910529,0.9255181,0.521628,0.175331,0.6621024,0.3874139,0.2948328,0.2413053,0.5895787,0.323865,0.4260794,0.5777595,0.4735388,0.4779822,0.2976428,0.5811974,0.3014426,0.3635712,0.5799739,0.4267317,0.2493781,0.3761071,0.7225711,0.237763,0.43773,0.5656833,0.4201646,0.3055391,0.4416764,0.5148895,0.1424744,0.627247,0.3194107,0.498442,0.8461248,0.4659295,0.5675701,0.5172556,0.4447846,0.6193387,0.6369316,0.6825035,0.4948646,0.6656877,0.268231,0.5656116,0.4474094,0.5591451,0.3341224,0.5145778,0.560113,0.7083207,0.3921171,0.4166556,0.5286357,0.5275736,0.4962868,0.5696966,0.604327,0.3439745,0.832688,0.8617149,0.4644956,0.9374307,0.8285848,0.6309794,0.3532532,0.7175569,0.5451677,0.2391821,67.0891661,38.5307387,174,58.1005298,126.2426963,88.9752881,38.8973729,201,79.9779267,147.9482377,93.7288624,33.6375831,188,86.9539299,142.3059765,253.5126767,19.4135279,0.5768764,0.1798423,0.1697248,0.9391986,0.8001461,0.4982493,0.16008,0.7832168,0.5225021,0.6502552,-0.4982493,0.16008,-0.1184211,-0.5225021,-0.2654106,0.3465847,3.1787674,29.0000000,0.3369424,1.5002281,14.3431888,14.1390571,-20,85,15.850304,34.8112672,125.8323384,27.4297576,206,119.2568217,168.1376902,0.6864775,0.4894887,71.5256294,0.3695489,0.3331868,0.2383957,13.1106536,0.4951507,4.8083579,22.4490233,17.9988856,0.1908202
Plot_119,0.2867074,0.1745886,0.5093695,0.8980233,0.5036987,0.5049901,0.5401834,0.3815612,0.7882163,0.3084106,0.9653145,0.7319773,0.5693505,0.0429328,0.6558678,0.5274525,0.8101551,0.2279473,0.1605213,0.5844284,0.5591096,0.0890215,0.7127177,0.4040158,0.7215868,0.8761909,0.2791757,0.6897384,0.4611651,0.4037607,0.3777959,0.6289162,0.9586228,0.4723116,0.3505406,0.296008,0.8348144,0.5165491,0.6403488,0.6413128,0.6161475,0.2979714,0.4743419,0.8626965,0.3669642,0.0990805,0.6279403,0.2946961,0.4577673,0.8838157,0.8332563,0.4890681,0.1731084,0.774492,0.6579552,0.5562737,0.6590322,0.1969951,0.6530557,0.217891,0.2483118,0.8112922,0.8692585,0.7943421,0.6576486,0.6219217,0.5552627,0.3874817,0.6744529,0.4315409,0.5098594,0.2013076,0.5398982,0.4454396,0.0696333,0.5598498,0.4929054,0.4839934,0.2165347,0.6624199,0.3257617,0.4910928,0.6148168,0.6650839,0.2206879,0.3391333,0.8566539,0.2546178,0.5582009,0.5904108,0.3194767,0.1956385,0.4039299,0.6752282,0.1721341,0.5768395,0.6054246,0.2881428,0.9629358,0.6802598,0.7038381,0.6441567,0.3395238,0.7623331,0.6258662,0.5584073,0.340567,0.6873692,0.4219911,0.7579366,0.2721097,0.4933975,0.4912983,0.2238236,0.672622,0.7484655,0.6196834,0.2504656,0.7793103,0.3133339,0.3862873,0.5328181,0.4553779,0.5353728,0.9609399,0.6821147,0.4515804,0.8457373,0.6630448,0.723075,0.4450388,0.6077397,0.7735097,0.2025807,84.4975901,40.0537357,201,79.1202835,145.2903853,101.1736049,39.3279039,228,96.9735894,158.9380666,103.6549243,36.9919545,230,99.9448773,155.3660999,253.2432027,20.9979816,0.4882409,0.1688202,0.0967742,0.8819608,0.7092295,0.445454,0.151846,0.8021201,0.4448956,0.5923994,-0.445454,0.151846,-0.0559006,-0.4448956,-0.2287983,0.3603232,0.7705905,22.0000000,0.220322,0.7099503,10.8572364,10.5767638,-15,51,13.8208893,27.7741818,135.6493181,28.9446807,231,133.2587256,178.6647459,0.5380967,0.3137288,75.5306655,0.3837539,0.3599961,0.228827,10.5535084,0.7842343,6.5146152,20.0444273,17.780387,0.162819
Plot_120,0.4758025,0.2865514,0.5622234,0.7743907,0.505589,0.5429386,0.6751678,0.4427321,0.7175491,0.384078,0.9025361,0.5412434,0.5699123,0.0319003,0.6922262,0.426317,0.6226855,0.3568171,0.527939,0.4539573,0.71151,0.2731822,0.7519267,0.4237582,0.8231634,0.7848457,0.1651157,0.733773,0.4923807,0.3032424,0.5991253,0.6342356,0.8013361,0.4361191,0.5208516,0.3021101,0.7637608,0.3897992,0.6321702,0.6208,0.546867,0.2559272,0.4471073,0.9782493,0.3639635,0.1974494,0.4978211,0.2516222,0.6010238,0.8796939,0.7697183,0.4516671,0.1542825,0.7478311,0.601924,0.5421555,0.6301433,0.3910945,0.4835093,0.3260122,0.1984893,0.7504076,0.8834369,0.7270041,0.6858813,0.6510044,0.4741035,0.4131095,0.7607881,0.4534602,0.3741829,0.1918,0.6025996,0.4097569,0.1418229,0.5651932,0.2874903,0.5386956,0.1042121,0.5762784,0.3357121,0.4237679,0.6248993,0.5122732,0.1111756,0.4636901,1,0.3198381,0.378636,0.6775675,0.2410958,0.2076443,0.3941249,0.6622791,0.1879655,0.5719519,0.6073523,0.3089624,1,0.6389674,0.6009052,0.5706707,0.4671718,0.7867675,0.6043386,0.4756675,0.3377923,0.7464064,0.4567618,0.7968574,0.3220828,0.5206993,0.5363544,0.4657212,0.5323322,0.7194565,0.6494093,0.2923667,0.7003906,0.2860671,0.4229491,0.5000124,0.4421841,0.3097269,0.9035605,0.898448,0.2691763,0.8897371,0.7185487,0.6625498,0.4076902,0.5468028,0.6735287,0.3607454,81.2968084,42.1209468,201,75.1238501,145.2989956,97.0578691,41.0155337,232,90.9728063,158.9362302,104.3208572,38.2007223,237,99.9432429,158.3769552,253.2165471,21.1534695,0.5045616,0.1824268,0.0967742,0.9173364,0.7384865,0.4643942,0.1625592,0.7894737,0.4698811,0.6178048,-0.4643942,0.1625592,-0.0472279,-0.4698811,-0.2317632,0.4719238,1.0411502,21.0000000,0.2232835,1.150281,5.061654,9.625551,-30,52,7.8155784,20.767486,133.9802154,30.1195053,234,130.2588594,179.4196308,0.5587268,0.3548314,79.2815747,0.4733232,0.2946587,0.2116872,13.5123146,0.5669778,5.1708898,20.9463346,18.6395203,0.1577633
Plot_121,0.4681115,0.339174,0.9962773,0.3782432,0.639276,0.5007812,0.4165478,0.8085534,0.5643355,0.6165253,0.6191902,0.3231684,0.6039477,0.2402568,0.662722,0.4439042,0.7152506,0.870501,0.6459722,0.4580223,0.720061,0.826608,0.4392143,0.2898972,0.8361131,0.4779669,0.1237754,0.979373,0.5258861,0.1547802,0.899664,0.484432,0.3050048,0.8719867,0.3106932,0.3539829,0.7660719,0.3853772,0.4845893,0.909449,0.6074341,0.587745,0.3385606,0.8028575,0.4193204,0.5499134,0.3940948,0.3977744,0.4924397,0.5264415,0.8407457,0.6117545,0.7625696,0.3281115,0.449613,0.6201795,0.4335974,0.6342678,0.6115963,0.7934458,0.3064192,0.666289,0.6400774,0.3938549,0.7722229,0.4617528,0.7494815,0.7295124,0.6778336,0.4206997,0.29215,0.4767265,0.7100051,0.3279344,0.3488007,0.6224512,0.5053613,0.5970317,0.2822259,0.7149148,0.3841079,0.3621762,0.7655306,0.5859877,0.3204526,0.5284307,0.5737686,0.2933477,0.2968073,0.411425,0.2905718,0.3699604,0.4476524,0.6533533,0.1912876,0.4995178,0.5041482,0.5961934,0.6836064,0.3500166,0.6519203,0.6899481,0.4186717,0.6459803,0.8084699,0.6777725,0.4097067,0.6641094,0.398518,0.6844447,0.4558458,0.5119454,0.4320499,0.4422035,0.7218325,0.8468519,0.573358,0.155973,0.7278763,0.457156,0.4617359,0.5491527,0.5432851,0.3100774,0.8021727,0.6911847,0.4928757,0.6479415,0.5668849,0.7842255,0.4380252,0.6215973,0.7256833,0.1899489,93.05445,42.6388489,202,86.9616302,151.9073687,98.8435876,40.2665107,196,94.0084249,153.0197564,107.8473819,39.5843214,210,106.0175838,159.8832161,252.9467289,22.8198376,0.4931691,0.1771048,0.123348,0.8613005,0.731096,0.4557401,0.1600732,0.8345324,0.4612745,0.6834974,-0.4557401,0.1600732,-0.1308204,-0.4612745,-0.2500374,0.1719252,0.61119,7.0000000,0.0652228,0.4735972,-2.1500257,9.2015722,-37,27,-2.9428647,8.0720348,138.170808,32.4454538,211,135.7478003,179.697447,0.4746423,0.3331688,78.2402179,0.4163576,0.4422094,0.2036048,16.3347415,0.6020043,4.0119165,21.9228698,19.9690463,0.3877123
Plot_122,0.1487447,0.4939434,0.994894,0.1627798,0.8662231,0.3504731,0,0.8813534,0.2712155,1,0.2423765,0.3292892,0.6266815,0.1178513,0.5556151,0.5750858,0.8552322,1,0.3723499,0.9543719,0.8265738,1,0.2369511,0.3128872,0.7301726,0.3855576,0.4552609,0.9165738,0.4934266,0.1568188,1,0.4732875,0.2754233,0.7130682,0.2810658,0.5249111,0.7450222,0.5392475,0.3125587,1.2181614,0.878199,0.9003403,0.1577467,0.508583,1,1,0.7574831,0.4187253,0.2487189,0.3767384,0.9010626,0.7659261,0.9844058,0.2650541,0.2621599,0.3113026,0.0465874,0.5884803,0.8615072,0.6035597,0.5661758,0.4348884,0.205143,0.1707786,0.6616438,0.62536,0.6928765,0.8323688,0.624717,0.3861379,0.254787,0.1609795,0.9600584,0.3574298,0.2716093,0.4544297,0.3571813,0.8161107,0.095068,0.6757794,0.376847,0.4539143,0.9795087,0.7182766,0.2703118,0.5608112,0.6260736,0.5472144,0.3224212,0.3991094,0.2588125,0.2827206,0.5185979,0.4441358,0.4035834,0.4022612,0.6565364,0.616357,0.7549443,0.3812923,0.6272994,0.6425592,0.5784745,0.7852552,0.6147006,0.7491758,0.264906,0.8767662,0.3650127,0.6978313,0.4741241,0.5408705,0.6740199,0.5588271,0.8570763,0.8280091,0.6879229,0.1498112,0.8376692,0.5448365,0.4150863,0.5181673,0.4781887,0.2423765,0.6304607,0.6605105,0.5109744,0.7709071,0.5041659,0.9384251,0.2938638,0.5448916,0.7650242,0.3515597,121.4476808,37.7411088,227,123.7779663,170.4639721,118.5252602,39.0053895,214,120.0487519,169.1143241,122.8449115,38.0436271,222,127.101752,169.3242091,253.341017,20.6755393,0.4222096,0.1378984,0.0944206,0.7831394,0.6210792,0.3768044,0.1428088,0.7832168,0.3561312,0.6911442,-0.3768044,0.1428088,-0.08742,-0.3561312,-0.2030468,-0.0276813,0.0604487,0.2500000,-0.0249687,0.038712,-1.0813913,8.4554818,-36,16,-6.669376,3.4168423,154.0268187,32.6165318,226,156.2358215,190.6958924,0.194223,0.1748716,76.693394,0.5013938,0.5026824,0.2038479,18.2143561,0.632717,2.91911,23.9914497,20.4200975,0.6480585
